"# friction curve, paired both directions"
v_out_rad_s,F_rot_counts,F_out_Nm,gravity_bias_out_Nm
0.00043581125343759614,29.287131338948793,0.03298851101016175,-0.00440029049035388
0.03625322589967765,18.387272486993353,0.020711101195402915,-0.0020773087904260184
0.061684688270869203,19.239829623497137,0.02167140659912623,-0.0023122727332618603
0.1137836272305008,17.784073005620417,0.020031667880398386,-0.0009591725301945173
0.19011966032930783,17.51010106116569,0.019723070687948173,5.15909071745002e-05
0.3433548088244237,18.629380857464426,0.02098380781704174,-0.001299360508122557
0.5898177787933957,21.211667787606853,0.023892450518865935,-0.001082758859353861
0.989272233948815,23.826402851031855,0.026837642228841985,-0.0019628966202023396
1.4807893314776566,32.33628079061993,0.036423019466929316,0.00026060412510706295
