"# friction curve, paired both directions"
v_out_rad_s,F_rot_counts,F_out_Nm,gravity_bias_out_Nm
0.0009394569182191222,29.207330096269825,0.03289862429021391,-0.0037078467475742945
0.0376504964584819,16.430497416893168,0.018507024080531512,-0.0034198080433681974
0.06184261540902639,18.890832047306986,0.02127830185112527,-0.0032186456109390012
0.11348691292281671,17.86921989711573,0.020127575845404116,-0.00032224074266093655
0.19010624003408277,18.38355157917392,0.020706910030104112,-0.0009532896569749749
0.34298779622773434,19.445224300255795,0.021902759560167885,-0.0017568895372037817
0.5893364519447241,21.52718052583299,0.024247838532746875,-7.783778354689488e-05
0.9896263558093324,24.937324687340983,0.0280889650984115,-0.0018641864275524122
1.4870888009071215,32.08335064892702,0.036138123392012556,-0.0007398143220210073
