"# friction curve, paired both directions"
v_out_rad_s,F_rot_counts,F_out_Nm,gravity_bias_out_Nm
0.0005652293435091099,29.071319470517974,0.03274542430715012,-0.004534409197206375
0.03614778310609886,18.033399604723563,0.02031250498815233,-0.002136173115153714
0.061526944799812,19.193318641633255,0.021619017445010966,-0.001679880700717214
0.11373644337993168,17.450278947319354,0.019655688108260468,-0.0006651266519196472
0.19005347571824016,17.410328053725543,0.019610688122501108,-3.4979194093173002e-06
0.3435208674507837,18.98141140789233,0.021380328854022242,-0.0016754039604166238
0.5898782026523934,20.90317279657465,0.023544967172324877,-0.0008622466334696306
0.9896269299672292,23.90906513776224,0.026930751578623333,-0.0020176682436769265
1.4846475874454736,33.150925833815506,0.037340621353772065,0.0008834608578101025
